"Byte Index"	"Line Number"	"Data Type Flag"	"Data Point"	"Test Time"	"Step Time"	"Cycle Index"	"Step Index"	"Current"	"Voltage"	"Charge Capacity"	"Discharge Capacity"	"Charge Energy"	"Discharge Energy"	"Data Flags"	"Data Time"	"Other Information"
 	 	 	 	"s"	"s"	 	 	"A"	"V"	Ah	Ah	Wh	Wh	 	"DateTime"	"JSON"
70213	334	3												0	16212709223387000	{"V_001": 1.304757e001,"dVdt_001": 1.966240e-04,"V_002": 1.307683e001,"dVdt_002":-2.021622e-04,"V_003": 1.297358e001,"dVdt_003":-1.690490e-03,"V_004": 1.305411e001,"dVdt_004": 2.282731e-04,"V_005": 1.302570e001,"dVdt_005": 8.547438e-04,"V_006": 1.309339e001,"dVdt_006": 1.148651e-03,"V_007": 1.304717e001,"dVdt_007": 6.530719e-04,"V_008": 1.310355e001,"dVdt_008": 1.338589e-03,"V_009": 1.315542e001,"dVdt_009":-1.556827e-03,"V_010": 1.300618e001,"dVdt_010":-9.190674e-04,"V_011": 1.305941e001,"dVdt_011":-1.415337e-03,"V_012": 1.314554e001,"dVdt_012":-1.573685e-03,"V_013": 1.317981e001,"dVdt_013":-1.441103e-03,"V_014": 1.301962e001,"dVdt_014":-1.563820e-03,"V_015": 1.309684e001,"dVdt_015":-9.800493e-04,"V_016": 1.316654e001,"dVdt_016":-4.335313e-04}
71011	335	3												0	16212709223908000	{"V_001": 1.304858e001,"dVdt_001": 1.966240e-04,"V_002": 1.307790e001,"dVdt_002":-2.021622e-04,"V_003": 1.297438e001,"dVdt_003":-1.690490e-03,"V_004": 1.305517e001,"dVdt_004": 2.282731e-04,"V_005": 1.302664e001,"dVdt_005": 8.547438e-04,"V_006": 1.309435e001,"dVdt_006": 1.148651e-03,"V_007": 1.304794e001,"dVdt_007": 6.530719e-04,"V_008": 1.310391e001,"dVdt_008": 1.338589e-03,"V_009": 1.315651e001,"dVdt_009":-1.556827e-03,"V_010": 1.300706e001,"dVdt_010":-9.190674e-04,"V_011": 1.306026e001,"dVdt_011":-1.415337e-03,"V_012": 1.314651e001,"dVdt_012":-1.573685e-03,"V_013": 1.318104e001,"dVdt_013":-1.441103e-03,"V_014": 1.302066e001,"dVdt_014":-1.563820e-03,"V_015": 1.309780e001,"dVdt_015":-9.800493e-04,"V_016": 1.316744e001,"dVdt_016":-4.335313e-04}
71809	336	3												0	16212709224415000	{"V_001": 1.304870e001,"dVdt_001": 1.966240e-04,"V_002": 1.307810e001,"dVdt_002":-2.021622e-04,"V_003": 1.297548e001,"dVdt_003":-1.690490e-03,"V_004": 1.305603e001,"dVdt_004": 2.282731e-04,"V_005": 1.302748e001,"dVdt_005": 8.547438e-04,"V_006": 1.309532e001,"dVdt_006": 1.148651e-03,"V_007": 1.304904e001,"dVdt_007": 6.530719e-04,"V_008": 1.310526e001,"dVdt_008": 1.338589e-03,"V_009": 1.315680e001,"dVdt_009":-1.556827e-03,"V_010": 1.300730e001,"dVdt_010":-9.190674e-04,"V_011": 1.306077e001,"dVdt_011":-1.415337e-03,"V_012": 1.314661e001,"dVdt_012":-1.573685e-03,"V_013": 1.318121e001,"dVdt_013":-1.441103e-03,"V_014": 1.302101e001,"dVdt_014":-1.563820e-03,"V_015": 1.309784e001,"dVdt_015":-9.800493e-04,"V_016": 1.316775e001,"dVdt_016":-4.335313e-04}
72607	337	3												0	16212709224920000	{"V_001": 1.304947e001,"dVdt_001": 1.966240e-04,"V_002": 1.307876e001,"dVdt_002":-2.021622e-04,"V_003": 1.297526e001,"dVdt_003":-1.690490e-03,"V_004": 1.305601e001,"dVdt_004": 2.282731e-04,"V_005": 1.302768e001,"dVdt_005": 8.547438e-04,"V_006": 1.309524e001,"dVdt_006": 1.148651e-03,"V_007": 1.304881e001,"dVdt_007": 6.530719e-04,"V_008": 1.310515e001,"dVdt_008": 1.338589e-03,"V_009": 1.315693e001,"dVdt_009":-1.556827e-03,"V_010": 1.300732e001,"dVdt_010":-9.190674e-04,"V_011": 1.306082e001,"dVdt_011":-1.415337e-03,"V_012": 1.314669e001,"dVdt_012":-1.573685e-03,"V_013": 1.318130e001,"dVdt_013":-1.441103e-03,"V_014": 1.302108e001,"dVdt_014":-1.563820e-03,"V_015": 1.309830e001,"dVdt_015":-9.800493e-04,"V_016": 1.316784e001,"dVdt_016":-4.335313e-04}
73405	338	3												0	16212709225449000	{"V_001": 1.304866e001,"dVdt_001": 1.966240e-04,"V_002": 1.307782e001,"dVdt_002":-2.021622e-04,"V_003": 1.297439e001,"dVdt_003":-1.690490e-03,"V_004": 1.305521e001,"dVdt_004": 2.282731e-04,"V_005": 1.302691e001,"dVdt_005": 8.547438e-04,"V_006": 1.309449e001,"dVdt_006": 1.148651e-03,"V_007": 1.304810e001,"dVdt_007": 6.530719e-04,"V_008": 1.310403e001,"dVdt_008": 1.338589e-03,"V_009": 1.315673e001,"dVdt_009":-1.556827e-03,"V_010": 1.300707e001,"dVdt_010":-9.190674e-04,"V_011": 1.306046e001,"dVdt_011":-1.415337e-03,"V_012": 1.314648e001,"dVdt_012":-1.573685e-03,"V_013": 1.318096e001,"dVdt_013":-1.441103e-03,"V_014": 1.302066e001,"dVdt_014":-1.563820e-03,"V_015": 1.309766e001,"dVdt_015":-9.800493e-04,"V_016": 1.316750e001,"dVdt_016":-4.335313e-04}
74203	339	1	300	9.22399997711181e-01	9.22399997711181e-01	1	1	 9.111696e-02	-3.705024e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223181000	{}
74379	340	1	301	9.25199985504150e-01	9.25199985504150e-01	1	1	 9.111726e-02	-3.685951e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223209000	{}
74555	341	1	302	9.27600002288818e-01	9.27600002288818e-01	1	1	 9.111726e-02	-3.685951e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223233000	{}
74731	342	1	303	9.31099987030029e-01	9.31099987030029e-01	1	1	 9.111732e-02	-3.719329e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223268000	{}
74907	343	1	304	9.33799934387207e-01	9.33799934387207e-01	1	1	 9.111732e-02	-3.719329e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223295000	{}
75083	344	1	305	9.37199974060058e-01	9.37199974060058e-01	1	1	 9.111756e-02	-3.747940e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223329000	{}
75259	345	1	306	9.40400028228759e-01	9.40400028228759e-01	1	1	 9.111785e-02	-3.767013e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223361000	{}
75435	346	1	307	9.42899990081787e-01	9.42899990081787e-01	1	1	 9.111785e-02	-3.767013e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223386000	{}
75611	347	1	308	9.46199989318847e-01	9.46199989318847e-01	1	1	 9.111815e-02	-3.829002e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223419000	{}
75787	348	1	309	9.49300003051757e-01	9.49300003051757e-01	1	1	 9.111815e-02	-3.829002e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223450000	{}
75963	349	1	310	9.52400016784667e-01	9.52400016784667e-01	1	1	 9.111785e-02	-3.833770e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223481000	{}
76139	350	1	311	9.55000019073486e-01	9.55000019073486e-01	1	1	 9.111785e-02	-3.833770e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223507000	{}
76315	351	1	312	9.58599948883056e-01	9.58599948883056e-01	1	1	 9.111756e-02	-3.843307e-04	 2.205656e-05	 0.000000e000	-7.536172e-09	 0.000000e000	2097152	16212709223543000	{}
76491	352	1	313	9.61700057983398e-01	9.61700057983398e-01	1	1	 9.111756e-02	-3.843307e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223574000	{}
76667	353	1	314	9.65100002288818e-01	9.65100002288818e-01	1	1	 9.111857e-02	-3.795623e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223608000	{}
76843	354	1	315	9.68200016021728e-01	9.68200016021728e-01	1	1	 9.111886e-02	-3.738403e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223639000	{}
77019	355	1	316	9.71000003814697e-01	9.71000003814697e-01	1	1	 9.111886e-02	-3.738403e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223667000	{}
77195	356	1	317	9.73799991607666e-01	9.73799991607666e-01	1	1	 9.111923e-02	-3.747940e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223695000	{}
77371	357	1	318	9.77000045776367e-01	9.77000045776367e-01	1	1	 9.111923e-02	-3.747940e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223727000	{}
77547	358	1	319	9.80200004577636e-01	9.80200004577636e-01	1	1	 9.111952e-02	-3.657341e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223759000	{}
77723	359	1	320	9.82800006866455e-01	9.82800006866455e-01	1	1	 9.111952e-02	-3.657341e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223785000	{}
77899	360	1	321	9.86199951171875e-01	9.86199951171875e-01	1	1	 9.111976e-02	-3.614425e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223819000	{}
78075	361	1	322	9.88300037384033e-01	9.88300037384033e-01	1	1	 9.111976e-02	-3.614425e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223840000	{}
78251	362	1	323	9.92299938201904e-01	9.92299938201904e-01	1	1	 9.112000e-02	-3.566741e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223880000	{}
78427	363	1	324	9.95100021362304e-01	9.95100021362304e-01	1	1	 9.112000e-02	-3.566741e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223908000	{}
78603	364	1	325	9.98799991607666e-01	9.98799991607666e-01	1	1	 9.112012e-02	-3.647804e-04	 2.403837e-05	 0.000000e000	-8.297842e-09	 0.000000e000	2097152	16212709223945000	{}
