sequence_number,total_time_millis,step_time_millis,voltage,current,power,step_amp_hours,step_charged_amp_hours,step_discharged_amp_hours,step_watt_hours,step_charged_watt_hours,step_discharged_watt_hours,total_cycle,step_number,step_type,step_id,cycler_type,observed_at
566,2774044,75083,0.9654746,0.1999968,0.19309183048128,0.0041708599999999985,0.004170389999999996,4.7000000000241293e-7,0.003181589999999998,0.0031813499999999995,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:00:35.834900000
567,2779047,80085,0.9921793,0.1999974,0.19843328033382,0.0044465800000000055,0.004446110000000003,4.7000000000241293e-7,0.00345148,0.0034512400000000013,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:00:40.837100000
568,2784049,85088,1.018757,0.1999988,0.2037501774916,0.00472562,0.004725149999999997,4.7000000000241293e-7,0.0037320600000000023,0.0037318200000000037,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:00:45.840200000
569,2789051,90090,1.045278,0.1999972,0.2090526732216,0.005003750000000001,0.005003279999999999,4.7000000000241293e-7,0.004019140000000004,0.004018900000000006,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:00:50.841900000
570,2794058,95097,1.071833,0.199997,0.214363384501,0.005282800000000004,0.005282330000000002,4.7000000000241293e-7,0.004314600000000002,0.004314360000000003,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:00:55.849100000
571,2799067,100106,1.098248,0.1999974,0.21964674455519997,0.005558370000000007,0.0055579000000000045,4.7000000000241293e-7,0.0046136300000000005,0.004613390000000002,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:01:00.857800000
572,2804069,105108,1.124632,0.1999971,0.22492313856720003,0.005835930000000003,0.005835460000000001,4.7000000000241293e-7,0.004922130000000004,0.004921890000000005,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:01:05.859700000
573,2809073,110113,1.150913,0.1999962,0.23017822653060002,0.006115910000000002,0.00611544,4.7000000000241293e-7,0.005240700000000001,0.005240460000000002,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:01:10.864400000
574,2814080,115119,1.177128,0.1999972,0.2354223040416,0.006391870000000008,0.006391400000000005,4.7000000000241293e-7,0.005561919999999998,0.005561679999999999,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:01:15.870900000
575,2818965,120004,1.202693,0.1999979,0.2405360743447,0.0066649900000000095,0.006664520000000007,4.7000000000241293e-7,0.005886950000000002,0.005886710000000003,2.399999999985747e-7,10,34,CC_Chg,7,arbin,2021-04-21T18:01:20.755900000
576,2823997,5006,1.166735,-0.2000025,-0.2333499168375,0.00027645999999999227,2.2499999999953113e-6,0.00027420999999999696,0.0003265600000000035,2.7000000000013125e-6,0.0003238600000000022,10,35,CC_DChg,8,arbin,2021-04-21T18:01:25.787400000
577,2829005,10015,1.138223,-0.2000029,-0.2276479008467,0.0005517799999999878,2.2499999999953113e-6,0.0005495299999999925,0.0006439000000000028,2.7000000000013125e-6,0.0006412000000000015,10,35,CC_DChg,8,arbin,2021-04-21T18:01:30.796100000
578,2834007,15017,1.110147,-0.2000026,-0.2220322863822,0.0008305199999999874,2.2499999999953113e-6,0.0008282699999999921,0.0009573300000000062,2.7000000000013125e-6,0.0009546300000000049,10,35,CC_DChg,8,arbin,2021-04-21T18:01:35.797900000
579,2839015,20025,1.082323,-0.2000019,-0.2164666564137,0.0011089899999999903,2.2499999999953113e-6,0.001106739999999995,0.0012626700000000074,2.7000000000013125e-6,0.001259970000000006,10,35,CC_DChg,8,arbin,2021-04-21T18:01:40.806000000
580,2844018,25028,1.054667,-0.2000015,-0.2109349820005,0.001389919999999989,2.2499999999953113e-6,0.0013876699999999936,0.0015628500000000045,2.7000000000013125e-6,0.0015601500000000032,10,35,CC_DChg,8,arbin,2021-04-21T18:01:45.809000000
581,2849020,30030,1.027196,-0.2000012,-0.20544043263519998,0.0016689799999999866,2.2499999999953113e-6,0.0016667299999999913,0.0018533100000000038,2.7000000000013125e-6,0.0018506100000000025,10,35,CC_DChg,8,arbin,2021-04-21T18:01:50.810800000
582,2854025,35035,0.9998574,-0.2000015,-0.1999729797861,0.0019443099999999908,2.2499999999953113e-6,0.0019420599999999955,0.0021323600000000068,2.7000000000013125e-6,0.0021296600000000054,10,35,CC_DChg,8,arbin,2021-04-21T18:01:55.816300000
583,2859036,40045,0.9727253,-0.2000012,-0.19454622727036,0.0022249099999999966,2.2499999999953113e-6,0.0022226600000000013,0.0024091000000000043,2.7000000000013125e-6,0.002406400000000003,10,35,CC_DChg,8,arbin,2021-04-21T18:02:00.826700000
584,2864037,45047,0.9456076,-0.2000013,-0.18912274928988,0.002498689999999984,2.2499999999953113e-6,0.0024964399999999887,0.0026717200000000024,2.7000000000013125e-6,0.002669020000000001,10,35,CC_DChg,8,arbin,2021-04-21T18:02:05.828300000
585,2869047,50057,0.9186396,-0.200001,-0.18372883863960002,0.002779929999999986,2.2499999999953113e-6,0.0027776799999999907,0.002933910000000005,2.7000000000013125e-6,0.0029312100000000035,10,35,CC_DChg,8,arbin,2021-04-21T18:02:10.837800000
586,2874047,55057,0.8918204,-0.2000012,-0.17836515018448,0.00306055999999999,2.2499999999953113e-6,0.0030583099999999946,0.0031878900000000057,2.7000000000013125e-6,0.0031851900000000044,10,35,CC_DChg,8,arbin,2021-04-21T18:02:15.837900000
587,2879053,60063,0.8651013,-0.2000012,-0.17302129812155997,0.003338379999999988,2.2499999999953113e-6,0.0033361299999999927,0.0034318700000000035,2.7000000000013125e-6,0.003429170000000002,10,35,CC_DChg,8,arbin,2021-04-21T18:02:20.844200000
588,2884065,65075,0.8384728,-0.2000015,-0.1676958177092,0.003613099999999994,2.2499999999953113e-6,0.0036108499999999988,0.003665860000000007,2.7000000000013125e-6,0.0036631600000000056,10,35,CC_DChg,8,arbin,2021-04-21T18:02:25.856300000
589,2889068,70077,0.8119606,-0.2000019,-0.16239366272514003,0.003888759999999991,2.2499999999953113e-6,0.003886509999999996,0.0038933900000000035,2.7000000000013125e-6,0.003890690000000002,10,35,CC_DChg,8,arbin,2021-04-21T18:02:30.858700000
590,2894069,75078,0.7855801,-0.200002,-0.15711759116020002,0.004168049999999993,2.2499999999953113e-6,0.004165799999999997,0.004116540000000002,2.7000000000013125e-6,0.0041138400000000006,10,35,CC_DChg,8,arbin,2021-04-21T18:02:35.859500000
591,2899072,80082,0.7592406,-0.2000018,-0.15184948663308,0.004446799999999987,2.2499999999953113e-6,0.0044445499999999916,0.0043318700000000016,2.7000000000013125e-6,0.00432917,10,35,CC_DChg,8,arbin,2021-04-21T18:02:40.863400000
592,2904079,85088,0.7329926,-0.2000015,-0.1465996194889,0.004728109999999994,2.2499999999953113e-6,0.004725859999999998,0.004541750000000004,2.7000000000013125e-6,0.004539050000000003,10,35,CC_DChg,8,arbin,2021-04-21T18:02:45.869800000
593,2909087,90096,0.7068352,-0.200002,-0.14136845367040002,0.00500123999999999,2.2499999999953113e-6,0.004998989999999995,0.004738400000000011,2.7000000000013125e-6,0.004735700000000009,10,35,CC_DChg,8,arbin,2021-04-21T18:02:50.877700000
594,2914091,95100,0.6808304,-0.2000019,-0.13616737357776,0.005275599999999991,2.2499999999953113e-6,0.005273349999999996,0.004928889999999998,2.7000000000013125e-6,0.004926189999999997,10,35,CC_DChg,8,arbin,2021-04-21T18:02:55.881300000
595,2919098,100108,0.654859,-0.2000022,-0.13097324068979999,0.005561889999999986,2.2499999999953113e-6,0.005559639999999991,0.0051201300000000075,2.7000000000013125e-6,0.005117430000000006,10,35,CC_DChg,8,arbin,2021-04-21T18:03:00.889200000
596,2924099,105109,0.6290507,-0.2000012,-0.12581089486084,0.005838139999999992,2.2499999999953113e-6,0.005835889999999996,0.005297450000000002,2.7000000000013125e-6,0.005294750000000001,10,35,CC_DChg,8,arbin,2021-04-21T18:03:05.889800000
597,2929102,110112,0.6032681,-0.2000015,-0.12065452490214999,0.006116889999999986,2.2499999999953113e-6,0.006114639999999991,0.005469160000000008,2.7000000000013125e-6,0.005466460000000006,10,35,CC_DChg,8,arbin,2021-04-21T18:03:10.893200000
598,2934102,115112,0.5776591,-0.2000012,-0.11553251319091999,0.0063946599999999965,2.2499999999953113e-6,0.006392410000000001,0.00563315000000001,2.7000000000013125e-6,0.005630450000000009,10,35,CC_DChg,8,arbin,2021-04-21T18:03:15.893100000
599,2938992,120002,0.5526051,-0.2000016,-0.11052190416815999,0.006668129999999994,2.2499999999953113e-6,0.006665879999999999,0.005787630000000009,2.7000000000013125e-6,0.0057849300000000076,10,35,CC_DChg,8,arbin,2021-04-21T18:03:20.783300000
600,2938999,1,0.5525803,-0.2000015,-0.11051688887045,8.700000000000374e-7,0.0,8.700000000000374e-7,4.899999999918858e-7,0.0,4.899999999918858e-7,11,36,CC_DChg,9,arbin,2021-04-21T18:03:20.790300000
601,2944029,5004,0.5269379,-0.2000017,-0.10538847579442999,0.0002766199999999913,0.0,0.0002766199999999913,0.0001492400000000088,0.0,0.0001492400000000088,11,37,CC_DChg,10,arbin,2021-04-21T18:03:25.819600000
602,2949027,10002,0.5015683,-0.200002,-0.1003146631366,0.0005525200000000008,0.0,0.0005525200000000008,0.0002911099999999972,0.0,0.0002911099999999972,11,37,CC_DChg,10,arbin,2021-04-21T18:03:30.817900000
603,2954027,15002,0.4762911,-0.2000015,-0.09525893443665,0.0008334899999999923,0.0,0.0008334899999999923,0.00042845000000001077,0.0,0.00042845000000001077,11,37,CC_DChg,10,arbin,2021-04-21T18:03:35.817700000
604,2959026,20001,0.4510579,-0.2000015,-0.09021225658685,0.0011097499999999927,0.0,0.0011097499999999927,0.00055651000000001,0.0,0.00055651000000001,11,37,CC_DChg,10,arbin,2021-04-21T18:03:40.816500000
605,2964027,25002,0.4260487,-0.2000015,-0.08521037907305,0.0013869599999999926,0.0,0.0013869599999999926,0.0006780799999999976,0.0,0.0006780799999999976,11,37,CC_DChg,10,arbin,2021-04-21T18:03:45.817800000
606,2969027,30002,0.4010376,-0.2000012,-0.08020800124512,0.001666029999999999,0.0,0.001666029999999999,0.0007934500000000011,0.0,0.0007934500000000011,11,37,CC_DChg,10,arbin,2021-04-21T18:03:50.817400000
607,2974026,35001,0.3761467,-0.2000021,-0.07523012990807,0.0019434899999999922,0.0,0.0019434899999999922,0.0009012399999999976,0.0,0.0009012399999999976,11,37,CC_DChg,10,arbin,2021-04-21T18:03:55.817100000
608,2979025,40000,0.351377,-0.2000005,-0.0702755756885,0.0022223099999999912,0.0,0.0022223099999999912,0.001002639999999999,0.0,0.001002639999999999,11,37,CC_DChg,10,arbin,2021-04-21T18:04:00.816200000
609,2984026,45001,0.3267168,-0.2000005,-0.06534352335839999,0.0024991199999999936,0.0,0.0024991199999999936,0.0010964499999999988,0.0,0.0010964499999999988,11,37,CC_DChg,10,arbin,2021-04-21T18:04:05.817000000
610,2989025,50000,0.3021454,-0.2000002,-0.06042914042908,0.0027750999999999887,0.0,0.0027750999999999887,0.001183240000000002,0.0,0.001183240000000002,11,37,CC_DChg,10,arbin,2021-04-21T18:04:10.816300000
611,2989463,50438,0.2999968,-0.2000001,-0.05999938999968,0.002798709999999996,0.0,0.002798709999999996,0.0011903600000000014,0.0,0.0011903600000000014,11,37,CC_DChg,10,arbin,2021-04-21T18:04:11.253800000
