File Format Type:	ArbinCsvFormat1
Header Lines:	14
Serial Number:	217719-B
Cycler Name:	
Channel Id:	1
Test Name: 	AB-CC_High_0.2A+TestObject_cc210421121129
Test ID: 	1
Schedule Name: 	AB-CC_High_0.2A+TestObject_cc.sdx
Timezone: 	GMT -6:00
Data Type Flag:	 {"1":"IVBasicData","2":"IVExtendData","3":"AuxData","4":"CANBMSData","5":"SMBData","6":"EISData","7":"SMBString"}
Aux Definition:	
Data Field:
"Byte Index"	"Line Number"	"Data Type Flag"	"Data Point"	"Test Time"	"Step Time"	"Cycle Index"	"Step Index"	"Current"	"Voltage"	"Charge Capacity"	"Discharge Capacity"	"Charge Energy"	"Discharge Energy"	"Data Flags"	"Data Time"	"Other Information"
 	 	 	 	"s"	"s"	 	 	"A"	"V"	Ah	Ah	Wh	Wh	 	"DateTime"	"JSON"
182797	1376	1	358	1.75371398925781e03	1.50167999267578e01	6	7	 1.999963e-01	 6.201939e-01	 3.721312e-02	 4.416170e-02	 3.004803e-02	 3.526048e-02	0	16190270155043000	{}
182967	1377	2	358	1.75371398925781e03	1.50167999267578e01	6	7							0	16190270155043000	{"PV_dVdt":0.0055054957047104839}
183090	1378	2	358	1.75371398925781e03	1.50167999267578e01	6	7							0	16190270155043000	{"PV_dVdQ":103.21107482910156}
183210	1379	2	358	1.75371398925781e03	1.50167999267578e01	6	7							0	16190270155043000	{"PV_dQdV":0.009388549253344536}
183332	1380	1	359	1.75872206687927e03	2.00248003005981e01	6	7	 2.000026e-01	 6.478962e-01	 3.748810e-02	 4.416170e-02	 3.022243e-02	 3.526048e-02	0	16190270205123000	{}
183502	1381	2	359	1.75872206687927e03	2.00248003005981e01	6	7							0	16190270205123000	{"PV_dVdt":0.005597391631454229}
183624	1382	2	359	1.75872206687927e03	2.00248003005981e01	6	7							0	16190270205123000	{"PV_dVdQ":92.38562774658203}
183743	1383	2	359	1.75872206687927e03	2.00248003005981e01	6	7							0	16190270205123000	{"PV_dQdV":0.00921341311186552}
183864	1384	1	360	1.76372647285461e03	2.50291013717651e01	6	7	 2.000034e-01	 6.753954e-01	 3.776936e-02	 4.416170e-02	 3.040858e-02	 3.526048e-02	0	16190270255166000	{}
184034	1385	2	360	1.76372647285461e03	2.50291013717651e01	6	7							0	16190270255166000	{"PV_dVdt":0.005358976311981678}
184156	1386	2	360	1.76372647285461e03	2.50291013717651e01	6	7							0	16190270255166000	{"PV_dVdQ":97.89605712890625}
184275	1387	2	360	1.76372647285461e03	2.50291013717651e01	6	7							0	16190270255166000	{"PV_dQdV":0.010435990057885647}
184397	1388	1	361	1.76873016357421e03	3.00330018997192e01	6	7	 2.000028e-01	 7.028088e-01	 3.804467e-02	 4.416170e-02	 3.059837e-02	 3.526048e-02	0	16190270305205000	{}
184567	1389	2	361	1.76873016357421e03	3.00330018997192e01	6	7							0	16190270305205000	{"PV_dVdt":0.00538615882396698}
184688	1390	2	361	1.76873016357421e03	3.00330018997192e01	6	7							0	16190270305205000	{"PV_dVdQ":99.91287994384766}
184807	1391	2	361	1.76873016357421e03	3.00330018997192e01	6	7							0	16190270305205000	{"PV_dQdV":0.01062660850584507}
184928	1392	1	362	1.77373466491699e03	3.50374984741210e01	6	7	 2.000030e-01	 7.300295e-01	 3.832344e-02	 4.416170e-02	 3.079813e-02	 3.526048e-02	0	16190270355250000	{}
185098	1393	2	362	1.77373466491699e03	3.50374984741210e01	6	7							0	16190270355250000	{"PV_dVdt":0.005447308998554945}
185220	1394	2	362	1.77373466491699e03	3.50374984741210e01	6	7							0	16190270355250000	{"PV_dVdQ":99.21028900146485}
185339	1395	2	362	1.77373466491699e03	3.50374984741210e01	6	7							0	16190270355250000	{"PV_dQdV":0.010738839395344258}
185461	1396	1	363	1.77873730659484e03	4.00401020050048e01	6	7	 2.000028e-01	 7.572178e-01	 3.859287e-02	 4.416170e-02	 3.099840e-02	 3.526048e-02	0	16190270405276000	{}
185631	1397	2	363	1.77873730659484e03	4.00401020050048e01	6	7							0	16190270405276000	{"PV_dVdt":0.005411397200077772}
185753	1398	2	363	1.77873730659484e03	4.00401020050048e01	6	7							0	16190270405276000	{"PV_dVdQ":101.52191162109375}
185873	1399	2	363	1.77873730659484e03	4.00401020050048e01	6	7							0	16190270405276000	{"PV_dQdV":0.010453387163579464}
185995	1400	1	364	1.78374195098876e03	4.50446987152099e01	6	7	 2.000020e-01	 7.842831e-01	 3.887345e-02	 4.416170e-02	 3.121450e-02	 3.526048e-02	0	16190270455322000	{}
186165	1401	2	364	1.78374195098876e03	4.50446987152099e01	6	7							0	16190270455322000	{"PV_dVdt":0.00558663671836257}
186286	1402	2	364	1.78374195098876e03	4.50446987152099e01	6	7							0	16190270455322000	{"PV_dVdQ":91.70240783691406}
186405	1403	2	364	1.78374195098876e03	4.50446987152099e01	6	7							0	16190270455322000	{"PV_dQdV":0.010998768731951714}
186527	1404	1	365	1.78874816894531e03	5.00509977340698e01	6	7	 2.000024e-01	 8.113083e-01	 3.915535e-02	 4.416170e-02	 3.143932e-02	 3.526048e-02	0	16190270505385000	{}
186697	1405	2	365	1.78874816894531e03	5.00509977340698e01	6	7							0	16190270505385000	{"PV_dVdt":0.005529092159122229}
186819	1406	2	365	1.78874816894531e03	5.00509977340698e01	6	7							0	16190270505385000	{"PV_dVdQ":94.39859771728516}
186938	1407	2	365	1.78874816894531e03	5.00509977340698e01	6	7							0	16190270505385000	{"PV_dQdV":0.010814518667757512}
187060	1408	1	366	1.79375400543212e03	5.50568008422851e01	6	7	 2.000032e-01	 8.382678e-01	 3.943290e-02	 4.416170e-02	 3.166821e-02	 3.526048e-02	0	16190270555443000	{}
187230	1409	2	366	1.79375400543212e03	5.50568008422851e01	6	7							0	16190270555443000	{"PV_dVdt":0.005438328254967928}
187352	1410	2	366	1.79375400543212e03	5.50568008422851e01	6	7							0	16190270555443000	{"PV_dVdQ":99.04200744628906}
187471	1411	2	366	1.79375400543212e03	5.50568008422851e01	6	7							0	16190270555443000	{"PV_dQdV":0.01011719461530447}
187592	1412	2	367	1.79875636100769e03	6.00590991973876e01	6	7							0	16190270605466000	{"PV_dVdt":0.005177696235477924}
187714	1413	2	367	1.79875636100769e03	6.00590991973876e01	6	7							0	16190270605466000	{"PV_dVdQ":96.31892395019531}
187833	1414	2	367	1.79875636100769e03	6.00590991973876e01	6	7							0	16190270605466000	{"PV_dQdV":0.008471116423606873}
187955	1415	1	367	1.79875636100769e03	6.00590991973876e01	6	7	 2.000024e-01	 8.651347e-01	 3.970977e-02	 4.416170e-02	 3.190400e-02	 3.526048e-02	0	16190270605466000	{}
188125	1416	1	368	1.80376110076904e03	6.50639057159423e01	6	7	 2.000030e-01	 8.919959e-01	 3.999156e-02	 4.416170e-02	 3.215155e-02	 3.526048e-02	0	16190270655514000	{}
188295	1417	2	368	1.80376110076904e03	6.50639057159423e01	6	7							0	16190270655514000	{"PV_dVdt":0.005328260827809572}
188417	1418	2	368	1.80376110076904e03	6.50639057159423e01	6	7							0	16190270655514000	{"PV_dVdQ":100.26166534423828}
188537	1419	2	368	1.80376110076904e03	6.50639057159423e01	6	7							0	16190270655514000	{"PV_dQdV":0.010025374591350556}
188659	1420	1	369	1.80876731872558e03	7.00701999664306e01	6	7	 2.000032e-01	 9.187426e-01	 4.026852e-02	 4.416170e-02	 3.240233e-02	 3.526048e-02	0	16190270705577000	{}
188829	1421	2	369	1.80876731872558e03	7.00701999664306e01	6	7							0	16190270705577000	{"PV_dVdt":0.0052931723184883598}
188952	1422	2	369	1.80876731872558e03	7.00701999664306e01	6	7							0	16190270705577000	{"PV_dVdQ":96.22869873046875}
189071	1423	2	369	1.80876731872558e03	7.00701999664306e01	6	7							0	16190270705577000	{"PV_dQdV":0.01211510132998228}
189192	1424	1	370	1.81377716064453e03	7.50799036026000e01	6	7	 2.000032e-01	 9.455437e-01	 4.054910e-02	 4.416170e-02	 3.266393e-02	 3.526048e-02	0	16190270755674000	{}
189362	1425	2	370	1.81377716064453e03	7.50799036026000e01	6	7							0	16190270755674000	{"PV_dVdt":0.005544173996895552}
189484	1426	2	370	1.81377716064453e03	7.50799036026000e01	6	7							0	16190270755674000	{"PV_dVdQ":112.06985473632813}
189604	1427	2	370	1.81377716064453e03	7.50799036026000e01	6	7							0	16190270755674000	{"PV_dQdV":0.008738250471651554}
189726	1428	1	371	1.81877803802490e03	8.00809001922607e01	6	7	 1.999963e-01	 9.722104e-01	 4.082759e-02	 4.416170e-02	 3.293104e-02	 3.526048e-02	0	16190270805684000	{}
189896	1429	2	371	1.81877803802490e03	8.00809001922607e01	6	7							0	16190270805684000	{"PV_dVdt":0.005296593066304922}
190018	1430	2	371	1.81877803802490e03	8.00809001922607e01	6	7							0	16190270805684000	{"PV_dVdQ":100.12576293945313}
190138	1431	2	371	1.81877803802490e03	8.00809001922607e01	6	7							0	16190270805684000	{"PV_dQdV":0.010819828137755394}
190260	1432	1	372	1.82378845214843e03	8.50911998748779e01	6	7	 1.999969e-01	 9.989056e-01	 4.110377e-02	 4.416170e-02	 3.320329e-02	 3.526048e-02	0	16190270855787000	{}
190430	1433	2	372	1.82378845214843e03	8.50911998748779e01	6	7							0	16190270855787000	{"PV_dVdt":0.0053021409548819069}
190553	1434	2	372	1.82378845214843e03	8.50911998748779e01	6	7							0	16190270855787000	{"PV_dVdQ":95.29463195800781}
190672	1435	2	372	1.82378845214843e03	8.50911998748779e01	6	7							0	16190270855787000	{"PV_dQdV":0.009582786820828915}
190794	1436	1	373	1.82879238128662e03	9.00953006744384e01	6	7	 2.000030e-01	 1.025420e000	 4.137978e-02	 4.416170e-02	 3.348264e-02	 3.526048e-02	0	16190270905828000	{}
190964	1437	2	373	1.82879238128662e03	9.00953006744384e01	6	7							0	16190270905828000	{"PV_dVdt":0.005425334442406893}
191086	1438	2	373	1.82879238128662e03	9.00953006744384e01	6	7							0	16190270905828000	{"PV_dVdQ":92.94916534423828}
191205	1439	2	373	1.82879238128662e03	9.00953006744384e01	6	7							0	16190270905828000	{"PV_dQdV":0.009578196331858635}
191327	1440	1	374	1.83379554748535e03	9.50981998443603e01	6	7	 2.000037e-01	 1.051969e000	 4.165880e-02	 4.416170e-02	 3.377246e-02	 3.526048e-02	0	16190270955857000	{}
191497	1441	2	374	1.83379554748535e03	9.50981998443603e01	6	7							0	16190270955857000	{"PV_dVdt":0.005285112652927637}
191619	1442	2	374	1.83379554748535e03	9.50981998443603e01	6	7							0	16190270955857000	{"PV_dVdQ":92.60682678222656}
191738	1443	2	374	1.83379554748535e03	9.50981998443603e01	6	7							0	16190270955857000	{"PV_dQdV":0.014065168797969818}
191860	1444	1	375	1.83880195617675e03	1.00104796886444e02	6	7	 1.999975e-01	 1.078471e000	 4.193573e-02	 4.416170e-02	 3.406743e-02	 3.526048e-02	0	16190271005923000	{}
192030	1445	2	375	1.83880195617675e03	1.00104796886444e02	6	7							0	16190271005923000	{"PV_dVdt":0.005239658523350954}
192152	1446	2	375	1.83880195617675e03	1.00104796886444e02	6	7							0	16190271005923000	{"PV_dVdQ":89.64824676513672}
192271	1447	2	375	1.83880195617675e03	1.00104796886444e02	6	7							0	16190271005923000	{"PV_dQdV":0.010514764115214348}
192393	1448	2	376	1.84380950927734e03	1.05112195014953e02	6	7							0	16190271055997000	{"PV_dVdt":0.0054893214255571369}
192516	1449	2	376	1.84380950927734e03	1.05112195014953e02	6	7							0	16190271055997000	{"PV_dVdQ":98.02348327636719}
192635	1450	2	376	1.84380950927734e03	1.05112195014953e02	6	7							0	16190271055997000	{"PV_dQdV":0.010264326818287373}
192757	1451	1	376	1.84380950927734e03	1.05112195014953e02	6	7	 1.999962e-01	 1.104870e000	 4.221847e-02	 4.416170e-02	 3.437612e-02	 3.526048e-02	0	16190271055997000	{}
192927	1452	1	377	1.84881649017333e03	1.10119307041168e02	6	7	 1.999971e-01	 1.131244e000	 4.249633e-02	 4.416170e-02	 3.468687e-02	 3.526048e-02	0	16190271106068000	{}
193097	1453	2	377	1.84881649017333e03	1.10119307041168e02	6	7							0	16190271106068000	{"PV_dVdt":0.00517410971224308}
193218	1454	2	377	1.84881649017333e03	1.10119307041168e02	6	7							0	16190271106068000	{"PV_dVdQ":99.66317749023438}
193337	1455	2	377	1.84881649017333e03	1.10119307041168e02	6	7							0	16190271106068000	{"PV_dQdV":0.010665154084563256}
193459	1456	1	378	1.85382595062255e03	1.15128803253173e02	6	7	 1.999968e-01	 1.157543e000	 4.277414e-02	 4.416170e-02	 3.500488e-02	 3.526048e-02	0	16190271156163000	{}
193629	1457	2	378	1.85382595062255e03	1.15128803253173e02	6	7							0	16190271156163000	{"PV_dVdt":0.005098612047731876}
193751	1458	2	378	1.85382595062255e03	1.15128803253173e02	6	7							0	16190271156163000	{"PV_dVdQ":97.60435485839844}
193870	1459	2	378	1.85382595062255e03	1.15128803253173e02	6	7							0	16190271156163000	{"PV_dQdV":0.010341251268982888}
193992	1460	1	379	1.85870323181152e03	1.20006108283996e02	6	7	 1.999978e-01	 1.183118e000	 4.304513e-02	 4.416170e-02	 3.532208e-02	 3.526048e-02	2	16190271204936000	{}
194162	1461	2	379	1.85870323181152e03	1.20006108283996e02	6	7							2	16190271204936000	{"PV_dVdt":0.005309747997671366}
194284	1462	2	379	1.85870323181152e03	1.20006108283996e02	6	7							2	16190271204936000	{"PV_dVdQ":93.99154663085938}
194403	1463	2	379	1.85870323181152e03	1.20006108283996e02	6	7							2	16190271204936000	{"PV_dQdV":0.009991713799536229}
194525	1464	2	379	1.85870323181152e03	1.20006108283996e02	6	7							2	16190271204936000	{"PV_InternalResistance":0.016613654792308809}
194661	1465	1	380	1.86373252868652e03	5.00409984588623e00	6	8	-2.000010e-01	 1.147092e000	 4.304598e-02	 4.443821e-02	 3.532309e-02	 3.558163e-02	1	16190271255227000	{}
194831	1466	2	380	1.86373252868652e03	5.00409984588623e00	6	8							1	16190271255227000	{"PV_dVdt":-0.005646568723022938}
194954	1467	2	380	1.86373252868652e03	5.00409984588623e00	6	8							1	16190271255227000	{"PV_dVdQ":103.41532897949219}
195074	1468	2	380	1.86373252868652e03	5.00409984588623e00	6	8							1	16190271255227000	{"PV_dQdV":0.009216366335749627}
195196	1469	1	381	1.86873703002929e03	1.00088000297546e01	6	8	-2.000022e-01	 1.118608e000	 4.304598e-02	 4.471505e-02	 3.532309e-02	 3.589518e-02	0	16190271305274000	{}
195366	1470	2	381	1.86873703002929e03	1.00088000297546e01	6	8							0	16190271305274000	{"PV_dVdt":-0.005649263504892588}
195489	1471	2	381	1.86873703002929e03	1.00088000297546e01	6	8							0	16190271305274000	{"PV_dVdQ":101.99083709716797}
195609	1472	2	381	1.86873703002929e03	1.00088000297546e01	6	8							0	16190271305274000	{"PV_dQdV":0.009375148452818394}
195731	1473	2	382	1.87374496459960e03	1.50166997909545e01	6	8							0	16190271355353000	{"PV_dVdt":-0.00548139913007617}
195853	1474	2	382	1.87374496459960e03	1.50166997909545e01	6	8							0	16190271355353000	{"PV_dVdQ":108.55964660644531}
195973	1475	2	382	1.87374496459960e03	1.50166997909545e01	6	8							0	16190271355353000	{"PV_dQdV":0.008757644332945347}
196095	1476	1	382	1.87374496459960e03	1.50166997909545e01	6	8	-2.000011e-01	 1.090450e000	 4.304598e-02	 4.498485e-02	 3.532309e-02	 3.619328e-02	0	16190271355353000	{}
196265	1477	2	383	1.87875652313232e03	2.00283002853393e01	6	8							0	16190271405469000	{"PV_dVdt":-0.005567939952015877}
196388	1478	2	383	1.87875652313232e03	2.00283002853393e01	6	8							0	16190271405469000	{"PV_dVdQ":106.96273803710938}
196508	1479	2	383	1.87875652313232e03	2.00283002853393e01	6	8							0	16190271405469000	{"PV_dQdV":0.009314960800111294}
196630	1480	1	383	1.87875652313232e03	2.00283002853393e01	6	8	-2.000022e-01	 1.062584e000	 4.304598e-02	 4.527287e-02	 3.532309e-02	 3.650341e-02	0	16190271405469000	{}
196800	1481	1	384	1.88375740051269e03	2.50289988517761e01	6	8	-2.000009e-01	 1.034918e000	 4.304598e-02	 4.555105e-02	 3.532309e-02	 3.679506e-02	0	16190271455476000	{}
196970	1482	2	384	1.88375740051269e03	2.50289988517761e01	6	8							0	16190271455476000	{"PV_dVdt":-0.005389503203332424}
197093	1483	2	384	1.88375740051269e03	2.50289988517761e01	6	8							0	16190271455476000	{"PV_dVdQ":96.1612777709961}
197211	1484	2	384	1.88375740051269e03	2.50289988517761e01	6	8							0	16190271455476000	{"PV_dQdV":0.011237764731049538}
197333	1485	1	385	1.88876705169677e03	3.00388002395629e01	6	8	-2.000008e-01	 1.007459e000	 4.304598e-02	 4.583040e-02	 3.532309e-02	 3.708026e-02	0	16190271505574000	{}
197503	1486	2	385	1.88876705169677e03	3.00388002395629e01	6	8							0	16190271505574000	{"PV_dVdt":-0.005441023036837578}
197626	1487	2	385	1.88876705169677e03	3.00388002395629e01	6	8							0	16190271505574000	{"PV_dVdQ":91.32437896728516}
197745	1488	2	385	1.88876705169677e03	3.00388002395629e01	6	8							0	16190271505574000	{"PV_dQdV":0.010080716572701931}
197867	1489	1	386	1.89376907348632e03	3.50407981872558e01	6	8	-2.000001e-01	 9.801030e-01	 4.304598e-02	 4.610609e-02	 3.532309e-02	 3.735416e-02	0	16190271555594000	{}
198037	1490	2	386	1.89376907348632e03	3.50407981872558e01	6	8							0	16190271555594000	{"PV_dVdt":-0.005410871468484402}
198160	1491	2	386	1.89376907348632e03	3.50407981872558e01	6	8							0	16190271555594000	{"PV_dVdQ":95.70892333984375}
198279	1492	2	386	1.89376907348632e03	3.50407981872558e01	6	8							0	16190271555594000	{"PV_dQdV":0.010196592658758164}
198401	1493	1	387	1.89877490997314e03	4.00466012954711e01	6	8	-2.000011e-01	 9.529519e-01	 4.304598e-02	 4.637948e-02	 3.532309e-02	 3.761845e-02	0	16190271605652000	{}
198571	1494	2	387	1.89877490997314e03	4.00466012954711e01	6	8							0	16190271605652000	{"PV_dVdt":-0.005495540797710419}
198694	1495	2	387	1.89877490997314e03	4.00466012954711e01	6	8							0	16190271605652000	{"PV_dVdQ":96.91329956054688}
198813	1496	2	387	1.89877490997314e03	4.00466012954711e01	6	8							0	16190271605652000	{"PV_dQdV":0.01036361139267683}
198934	1497	1	388	1.90378684997558e03	4.50586032867431e01	6	8	-2.000015e-01	 9.258179e-01	 4.304598e-02	 4.666171e-02	 3.532309e-02	 3.788361e-02	0	16190271655772000	{}
199104	1498	2	388	1.90378684997558e03	4.50586032867431e01	6	8							0	16190271655772000	{"PV_dVdt":-0.005328132770955563}
199227	1499	2	388	1.90378684997558e03	4.50586032867431e01	6	8							0	16190271655772000	{"PV_dVdQ":97.38232421875}
199343	1500	2	388	1.90378684997558e03	4.50586032867431e01	6	8							0	16190271655772000	{"PV_dQdV":0.009681317023932934}
199465	1501	1	389	1.90878753662109e03	5.00591993331909e01	6	8	-2.000015e-01	 8.989033e-01	 4.304598e-02	 4.694074e-02	 3.532309e-02	 3.813817e-02	0	16190271705778000	{}
199635	1502	2	389	1.90878753662109e03	5.00591993331909e01	6	8							0	16190271705778000	{"PV_dVdt":-0.005314445588737726}
199758	1503	2	389	1.90878753662109e03	5.00591993331909e01	6	8							0	16190271705778000	{"PV_dVdQ":100.05265045166016}
199878	1504	2	389	1.90878753662109e03	5.00591993331909e01	6	8							0	16190271705778000	{"PV_dQdV":0.011729152873158455}
200000	1505	1	390	1.91379470825195e03	5.50663995742797e01	6	8	-2.000009e-01	 8.720927e-01	 4.304598e-02	 4.722078e-02	 3.532309e-02	 3.838607e-02	0	16190271755850000	{}
200170	1506	2	390	1.91379470825195e03	5.50663995742797e01	6	8							0	16190271755850000	{"PV_dVdt":-0.005253039766103029}
200293	1507	2	390	1.91379470825195e03	5.50663995742797e01	6	8							0	16190271755850000	{"PV_dVdQ":94.54499053955078}
200412	1508	2	390	1.91379470825195e03	5.50663995742797e01	6	8							0	16190271755850000	{"PV_dQdV":0.01082877442240715}
200533	1509	2	391	1.91879711151123e03	6.00688028335571e01	6	8							0	16190271805874000	{"PV_dVdt":-0.005187106318771839}
200656	1510	2	391	1.91879711151123e03	6.00688028335571e01	6	8							0	16190271805874000	{"PV_dVdQ":97.88536834716797}
200775	1511	2	391	1.91879711151123e03	6.00688028335571e01	6	8							0	16190271805874000	{"PV_dQdV":0.01100865751504898}
200896	1512	1	391	1.91879711151123e03	6.00688028335571e01	6	8	-2.000003e-01	 8.454012e-01	 4.304598e-02	 4.749739e-02	 3.532309e-02	 3.862355e-02	0	16190271805874000	{}
201066	1513	1	392	1.92379722595214e03	6.50688028335571e01	6	8	-2.000001e-01	 8.188471e-01	 4.304598e-02	 4.777646e-02	 3.532309e-02	 3.885570e-02	0	16190271855874000	{}
201236	1514	2	392	1.92379722595214e03	6.50688028335571e01	6	8							0	16190271855874000	{"PV_dVdt":-0.005446281284093857}
201359	1515	2	392	1.92379722595214e03	6.50688028335571e01	6	8							0	16190271855874000	{"PV_dVdQ":89.04273986816406}
201478	1516	2	392	1.92379722595214e03	6.50688028335571e01	6	8							0	16190271855874000	{"PV_dQdV":0.010923443362116814}
201600	1517	1	393	1.92880516052246e03	7.00766992568969e01	6	8	-2.000003e-01	 7.923274e-01	 4.304598e-02	 4.805233e-02	 3.532309e-02	 3.907789e-02	0	16190271905953000	{}
201770	1518	2	393	1.92880516052246e03	7.00766992568969e01	6	8							0	16190271905953000	{"PV_dVdt":-0.005536896176636219}
201893	1519	2	393	1.92880516052246e03	7.00766992568969e01	6	8							0	16190271905953000	{"PV_dVdQ":93.91435241699219}
202012	1520	2	393	1.92880516052246e03	7.00766992568969e01	6	8							0	16190271905953000	{"PV_dQdV":0.009483746252954007}
202134	1521	1	394	1.93380832672119e03	7.50800991058349e01	6	8	-2.000007e-01	 7.659592e-01	 4.304598e-02	 4.833050e-02	 3.532309e-02	 3.929460e-02	0	16190271955987000	{}
202304	1522	2	394	1.93380832672119e03	7.50800991058349e01	6	8							0	16190271955987000	{"PV_dVdt":-0.00527304969727993}
202426	1523	2	394	1.93380832672119e03	7.50800991058349e01	6	8							0	16190271955987000	{"PV_dVdQ":91.2765884399414}
202544	1524	2	394	1.93380832672119e03	7.50800991058349e01	6	8							0	16190271955987000	{"PV_dQdV":0.00978789571672678}
202665	1525	1	395	1.93881473541259e03	8.00864028930664e01	6	8	-2.000015e-01	 7.396368e-01	 4.304598e-02	 4.861050e-02	 3.532309e-02	 3.950534e-02	0	16190272006050000	{}
202835	1526	2	395	1.93881473541259e03	8.00864028930664e01	6	8							0	16190272006050000	{"PV_dVdt":-0.005354155786335468}
202958	1527	2	395	1.93881473541259e03	8.00864028930664e01	6	8							0	16190272006050000	{"PV_dVdQ":95.09010314941406}
203077	1528	2	395	1.93881473541259e03	8.00864028930664e01	6	8							0	16190272006050000	{"PV_dQdV":0.011113503947854042}
203199	1529	1	396	1.94382438659667e03	8.50961971282958e01	6	8	-2.000015e-01	 7.134346e-01	 4.304598e-02	 4.888614e-02	 3.532309e-02	 3.970553e-02	0	16190272056148000	{}
203369	1530	2	396	1.94382438659667e03	8.50961971282958e01	6	8							0	16190272056148000	{"PV_dVdt":-0.005268420092761517}
203492	1531	2	396	1.94382438659667e03	8.50961971282958e01	6	8							0	16190272056148000	{"PV_dVdQ":85.71654510498047}
203611	1532	2	396	1.94382438659667e03	8.50961971282958e01	6	8							0	16190272056148000	{"PV_dQdV":0.010397398844361306}
203733	1533	1	397	1.94883556365966e03	9.01072978973388e01	6	8	-2.000015e-01	 6.873221e-01	 4.304598e-02	 4.915307e-02	 3.532309e-02	 3.989261e-02	0	16190272106259000	{}
203903	1534	2	397	1.94883556365966e03	9.01072978973388e01	6	8							0	16190272106259000	{"PV_dVdt":-0.00533997593447566}
204025	1535	2	397	1.94883556365966e03	9.01072978973388e01	6	8							0	16190272106259000	{"PV_dVdQ":94.9115982055664}
204143	1536	2	397	1.94883556365966e03	9.01072978973388e01	6	8							0	16190272106259000	{"PV_dQdV":0.010757635347545147}
204265	1537	1	398	1.95384025573730e03	9.51119995117187e01	6	8	-2.000007e-01	 6.613211e-01	 4.304598e-02	 4.944203e-02	 3.532309e-02	 4.008760e-02	0	16190272156306000	{}
204435	1538	2	398	1.95384025573730e03	9.51119995117187e01	6	8							0	16190272156306000	{"PV_dVdt":-0.0052072773687541489}
204559	1539	2	398	1.95384025573730e03	9.51119995117187e01	6	8							0	16190272156306000	{"PV_dVdQ":94.39051055908203}
204678	1540	2	398	1.95384025573730e03	9.51119995117187e01	6	8							0	16190272156306000	{"PV_dQdV":0.01109318621456623}
204799	1541	1	399	1.95884113311767e03	1.00112795829772e02	6	8	-2.000023e-01	 6.354327e-01	 4.304598e-02	 4.971928e-02	 3.532309e-02	 4.026739e-02	0	16190272206314000	{}
204969	1542	2	399	1.95884113311767e03	1.00112795829772e02	6	8							0	16190272206314000	{"PV_dVdt":-0.005184657871723175}
205092	1543	2	399	1.95884113311767e03	1.00112795829772e02	6	8							0	16190272206314000	{"PV_dVdQ":93.97808837890625}
205211	1544	2	399	1.95884113311767e03	1.00112795829772e02	6	8							0	16190272206314000	{"PV_dQdV":0.010904112830758095}
205333	1545	2	400	1.96384429931640e03	1.05116105079650e02	6	8							0	16190272256347000	{"PV_dVdt":-0.005006328225135803}
205456	1546	2	400	1.96384429931640e03	1.05116105079650e02	6	8							0	16190272256347000	{"PV_dVdQ":94.569580078125}
205573	1547	2	400	1.96384429931640e03	1.05116105079650e02	6	8							0	16190272256347000	{"PV_dQdV":0.010775325819849968}
205695	1548	1	400	1.96384429931640e03	1.05116105079650e02	6	8	-2.000014e-01	 6.095957e-01	 4.304598e-02	 4.999026e-02	 3.532309e-02	 4.043619e-02	0	16190272256347000	{}
205865	1549	1	401	1.96885299682617e03	1.10124707221984e02	6	8	-2.000008e-01	 5.838656e-01	 4.304598e-02	 5.027686e-02	 3.532309e-02	 4.060729e-02	0	16190272306433000	{}
206035	1550	2	401	1.96885299682617e03	1.10124707221984e02	6	8							0	16190272306433000	{"PV_dVdt":-0.0051678684540092949}
206159	1551	2	401	1.96885299682617e03	1.10124707221984e02	6	8							0	16190272306433000	{"PV_dVdQ":95.72055053710938}
206278	1552	2	401	1.96885299682617e03	1.10124707221984e02	6	8							0	16190272306433000	{"PV_dQdV":0.011125385761260987}
206400	1553	1	402	1.97385540008544e03	1.15127205848693e02	6	8	-2.000023e-01	 5.582776e-01	 4.304598e-02	 5.055060e-02	 3.532309e-02	 4.076367e-02	0	16190272356458000	{}
206570	1554	2	402	1.97385540008544e03	1.15127205848693e02	6	8							0	16190272356458000	{"PV_dVdt":-0.0051643927581608299}
206694	1555	2	402	1.97385540008544e03	1.15127205848693e02	6	8							0	16190272356458000	{"PV_dVdQ":91.28742980957031}
206813	1556	2	402	1.97385540008544e03	1.15127205848693e02	6	8							0	16190272356458000	{"PV_dQdV":0.011072177439928055}
206935	1557	1	403	1.97872962951660e03	1.20001399517059e02	6	8	-2.000017e-01	 5.333685e-01	 4.304598e-02	 5.082584e-02	 3.532309e-02	 4.091394e-02	2	16190272405200000	{}
207105	1558	1	404	1.97873992919921e03	4.69999980926513e-03	7	9	-2.000022e-01	 5.331273e-01	 4.304598e-02	 5.082840e-02	 3.532309e-02	 4.091530e-02	1581059	16190272405303000	{}
207282	1559	2	403	1.97872962951660e03	1.20001399517059e02	6	8							2	16190272405200000	{"PV_dVdt":-0.005135745741426945}
207405	1560	2	403	1.97872962951660e03	1.20001399517059e02	6	8							2	16190272405200000	{"PV_dVdQ":93.00172424316406}
207524	1561	2	403	1.97872962951660e03	1.20001399517059e02	6	8							2	16190272405200000	{"PV_dQdV":0.011213497258722783}
207646	1562	2	403	1.97872962951660e03	1.20001399517059e02	6	8							2	16190272405200000	{"PV_InternalResistance":0.016613654792308809}
